journal_id,source_title,journal
22326.0,ORGAN BEHAV HUM DEC,ORGANIZATIONAL BEHAVIOR AND HUMAN DECISION PROCESSES
22328.0,ORGAN DYN,ORGANIZATIONAL DYNAMICS
22330.0,ORGAN RES METHODS,ORGANIZATIONAL RESEARCH METHODS
22324.0,ORGAN SCI,ORGANIZATION SCIENCE
28312.0,ORGAN STUD,ORGANIZATION STUDIES
22322.0,ORGANIZATION,ORGANIZATION
21100421887.0,ORGANIZING FOR THE DIGITAL WORLD. IT FOR INDIVIDUALS,LECTURE NOTES IN INFORMATION SYSTEMS AND ORGANISATION
22904.0,OXFORD REV ECON POL,OXFORD REVIEW OF ECONOMIC POLICY
67863.0,PARTY POLIT,PARTY POLITICS
22460.0,PATIENT EDUC COUNS,PATIENT EDUCATION AND COUNSELING
17300154913.0,PERFORM IMPROV Q,PERFORMANCE IMPROVEMENT QUARTERLY
22363.0,PERIODICA POLYTECHNICA SOCIAL AND MANAGEMENT SCIENCES,PERIODICA POLYTECHNICA SOCIAL AND MANAGEMENT SCIENCES
12807.0,PERS INDIVID DIF,PERSONALITY AND INDIVIDUAL DIFFERENCES
12817.0,PERS PSYCHOL,PERSONNEL PSYCHOLOGY
12811.0,PERS SOC PSYCHOL B,PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN
19700182323.0,PERSPECT PSYCHOL SCI,PERSPECTIVES ON PSYCHOLOGICAL SCIENCE
19600162021.0,PERTANIKA J SOC SCI,PERTANIKA JOURNAL OF SOCIAL SCIENCE AND HUMANITIES
21100890619.0,PHILOS MANAG,PHILOSOPHY OF MANAGEMENT
26151.0,PHILOS PHENOMEN RES,PHILOSOPHY AND PHENOMENOLOGICAL RESEARCH
10600153309.0,PLOS ONE,PLOS ONE
17409.0,POETICS,POETICS
22773.0,POLICY SCI,POLICY SCIENCES
22832.0,POLIT BEHAV,POLITICAL BEHAVIOR
22889.0,POLIT SCI QUART,POLITICAL SCIENCE QUARTERLY
21100870919.0,POLIT SCI RES METH,POLITICAL SCIENCE RESEARCH AND METHODS
23439.0,POLIT SOC,POLITICS & SOCIETY
29429.0,POST-COMMUNIST ECON,POST-COMMUNIST ECONOMIES
19700170105.0,PROBLEMS AND PERSPECTIVES IN MANAGEMENT,PROBLEMS AND PERSPECTIVES IN MANAGEMENT
19700182801.0,PROCEDIA COMPUT SCI,PROCEDIA COMPUTER SCIENCE
22405.0,PROD OPER MANAG,PRODUCTION AND OPERATIONS MANAGEMENT
18658.0,PROD PLAN CONTROL,PRODUCTION PLANNING & CONTROL
19700182654.0,PROJ MANAG J,PROJECT MANAGEMENT JOURNAL
18729.0,PSYCHIAT RES,PSYCHIATRY RESEARCH
13442.0,PSYCHOL ASSESSMENT,PSYCHOLOGICAL ASSESSMENT
13441.0,PSYCHOL BELG,PSYCHOLOGICA BELGICA
13443.0,PSYCHOL BULL,PSYCHOLOGICAL BULLETIN
13456.0,PSYCHOL INQ,PSYCHOLOGICAL INQUIRY
14014.0,PSYCHOL MARKET,PSYCHOLOGY AND MARKETING
13461.0,PSYCHOL METHODS,PSYCHOLOGICAL METHODS
13465.0,PSYCHOL REP,PSYCHOLOGICAL REPORTS
13467.0,PSYCHOL REV,PSYCHOLOGICAL REVIEW
13972.0,PSYCHOL STUD (MYSORE),PSYCHOLOGICAL STUDIES
26761.0,PSYCHOMETRIC THEORY,ADVANCES IN EXPERIMENTAL MEDICINE AND BIOLOGY
14061.0,PSYCHOMETRIKA,PSYCHOMETRIKA
17162.0,PUBLIC ADMIN,PUBLIC ADMINISTRATION
15381.0,PUBLIC ADMIN DEVELOP,PUBLIC ADMINISTRATION AND DEVELOPMENT
23611.0,PUBLIC CHOICE,PUBLIC CHOICE
4700152305.0,PUBLIC MANAG REV,PUBLIC MANAGEMENT REVIEW
29139.0,PUBLIC RELAT REV,PUBLIC RELATIONS REVIEW
29431.0,Q J ECON,THE QUARTERLY JOURNAL OF ECONOMICS
17712.0,QUAL HEALTH RES,QUALITATIVE HEALTH RESEARCH
144833.0,QUAL INQ,QUALITATIVE INQUIRY
21100268418.0,QUAL MANAG J,QUALITY MANAGEMENT JOURNAL
144655.0,QUAL MARK RES,QUALITATIVE MARKET RESEARCH AN INTERNATIONAL JOURNAL
19372.0,QUAL QUANT,QUALITY & QUANTITY
5700165306.0,QUAL REP,QUALITATIVE REPORT
100147024.0,QUAL RES,QUALITATIVE RESEARCH
19400156804.0,QUAL RES J,QUALITATIVE RESEARCH JOURNAL
5700163050.0,QUAL SOC WORK,QUALITATIVE SOCIAL WORK
17700156709.0,QUAL-ACCESS SUCCESS,QUALITY-ACCESS TO SUCCESS
22486.0,R&D MANAGE,R AND D MANAGEMENT
17864.0,RADIOLOGY,RADIOLOGY
12452.0,RAUMFORSCH RAUMORDN,RAUMFORSCHUNG UND RAUMORDNUNG / SPATIAL RESEARCH AND PLANNING
19700187608.0,REFL. PRACT,REFLECTIVE PRACTICE
15143.0,REG STUD,REGIONAL STUDIES
71741.0,RENEW AGR FOOD SYST,RENEWABLE AGRICULTURE AND FOOD SYSTEMS
27567.0,RENEW SUST ENERG REV,RENEWABLE AND SUSTAINABLE ENERGY REVIEWS
4000152135.0,RES GLOB STRATEG MAN,RESEARCH IN GLOBAL STRATEGIC MANAGEMENT
12056.0,RES INT BUS FINANCE,RESEARCH IN INTERNATIONAL BUSINESS AND FINANCE
14130.0,RES ORGAN BEHAV,RESEARCH IN ORGANIZATIONAL BEHAVIOR
22900.0,RES POLICY,RESEARCH POLICY
97030.0,RES SCI EDUC,RESEARCH IN SCIENCE EDUCATION
20500195043.0,RES TRANSP BUS MANAG,RESEARCH IN TRANSPORTATION BUSINESS & MANAGEMENT
5100155099.0,RES. PSYCHOL.,QUALITATIVE RESEARCH IN PSYCHOLOGY
11200153507.0,RES. SCH.,JOURNAL OF MIXED METHODS RESEARCH
26424.0,RESOUR CONSERV RECYCL,RESOURCES CONSERVATION AND RECYCLING
21101196444.0,RESTOR DENT ENDOD,RESTORATIVE DENTISTRY & ENDODONTICS
24200.0,REV BLACK POLIT ECON,THE REVIEW OF BLACK POLITICAL ECONOMY
15400.0,REV DEV ECON,REVIEW OF DEVELOPMENT ECONOMICS
24204.0,REV ECON STAT,THE REVIEW OF ECONOMICS AND STATISTICS
16161.0,REV FINANC STUD,REVIEW OF FINANCIAL STUDIES
20738.0,REV HIGH EDUC,REVIEW OF HIGHER EDUCATION/THE REVIEW OF HIGHER EDUCATION
29447.0,REV IND ORGAN,REVIEW OF INDUSTRIAL ORGANIZATION
26261.0,REV INT POLIT ECON,REVIEW OF INTERNATIONAL POLITICAL ECONOMY
17400154830.0,REV MANAG SCI,REVIEW OF MANAGERIAL SCIENCE
21100265630.0,REV MARKET RES,REVIEW OF MARKETING RESEARCH
50039.0,REV POLICY RES,REVIEW OF POLICY RESEARCH
24228.0,REV SOC ECON,REVIEW OF SOCIAL ECONOMY
19017.0,RNA,JOURNAL OF ECOHUMANISM
17389.0,RURAL SOCIOL,RURAL SOCIOLOGY
21100943520.0,RUTG BUSI REV,RUTGERS BUSINESS REVIEW
12100155425.0,S AFR J BUS MANAG,SOUTH AFRICAN JOURNAL OF BUSINESS MANAGEMENT
15900154750.0,S AFR J ECON MANAG S,SOUTH AFRICAN JOURNAL OF ECONOMIC AND MANAGEMENT SCIENCES
15270.0,S AFR J PSYCHOL,SOUTH AFRICAN JOURNAL OF PSYCHOLOGY
24880.0,S AFR J SCI,SOUTH AFRICAN JOURNAL OF SCIENCE
19900195028.0,S AFRICAN J IND PSYC,SA JOURNAL OF INDUSTRIAL PSYCHOLOGY
21100904410.0,S ASIAN J BUS STUD,SOUTH ASIAN JOURNAL OF BUSINESS STUDIES
21100898012.0,SA J HUMAN RESOURCE,SA JOURNAL OF HUMAN RESOURCE MANAGEMENT
12332.0,SAFETY SCI,SAFETY SCIENCE
23610.0,SCAND J FOREST RES,SCANDINAVIAN JOURNAL OF FOREST RESEARCH
23064.0,SCAND J MANAG,SCANDINAVIAN JOURNAL OF MANAGEMENT
11900154357.0,SCANDINAVIAN JOURNAL OF HOSPITALITY AND TOURISM,SCANDINAVIAN JOURNAL OF HOSPITALITY AND TOURISM
23571.0,SCIENCE,SCIENCE
24222.0,SCIENTOMETRICS,SCIENTOMETRICS
7000153208.0,SERV BUS,SERVICE BUSINESS
24928.0,SERV IND J,SERVICE INDUSTRIES JOURNAL
3300147704.0,SERV MARK Q,SERVICES MARKETING QUARTERLY
24273.0,SIGNS,SIGNS
12188.0,SIMULAT GAMING,SIMULATION & GAMING
29104.0,SMALL BUS ECON,SMALL BUSINESS ECONOMICS
21101075550.0,SMALL ENTERP RES,SMALL ENTERPRISE RESEARCH
14818.0,SMALL GR RES,SMALL GROUP RESEARCH
21101021439.0,SO AFR J ENTREP SMAL,THE SOUTHERN AFRICAN JOURNAL OF ENTREPRENEURSHIP AND SMALL BUSINESS MANAGEMENT
14821.0,SOC BEHAV PERSONAL,SOCIAL BEHAVIOR AND PERSONALITY AN INTERNATIONAL JOURNAL
21101038920.0,SOC BUS REV,SOCIETY AND BUSINESS REVIEW
14823.0,SOC COGNITION,SOCIAL COGNITION
21100898050.0,SOC ENTERP J,SOCIAL ENTERPRISE JOURNAL
17530.0,SOC FORCES,SOCIAL FORCES
25987.0,SOC NETWORKS,SOCIAL NETWORKS
19900191756.0,SOC RESPONSIB J,SOCIAL RESPONSIBILITY JOURNAL
25991.0,SOC SCI INFORM,SOCIAL SCIENCE INFORMATION
18983.0,SOC SCI MED,SOCIAL SCIENCE & MEDICINE
10600153342.0,SOCIETY AND ECONOMY,SOCIETY AND ECONOMY
18291.0,SOCIOECON PLANN SCI,SOCIO-ECONOMIC PLANNING SCIENCES
18091.0,SOCIOL METHOD RES,SOCIOLOGICAL METHODS & RESEARCH
18090.0,SOCIOL METHODOL,SOCIOLOGICAL METHODOLOGY
18103.0,SOCIOL QUART,SOCIOLOGICAL QUARTERLY
145212.0,SOCIOL RES ONLINE,SOCIOLOGICAL RESEARCH ONLINE
18109.0,SOCIOL SPECTRUM,SOCIOLOGICAL SPECTRUM
18110.0,SOCIOL THEOR,SOCIOLOGICAL THEORY
18775.0,SOCIOL TRAV,SOCIOLOGIE DU TRAVAIL
18130.0,SOCIOLOGY,SOCIOLOGY
25366.0,SOUTH ASIA RES,SOUTH ASIA RESEARCH
25494.0,SOUTH ECON J,SOUTHERN ECONOMIC JOURNAL
13104.0,SOUTHEAST GEOGR,SOUTHEASTERN GEOGRAPHER
21100791289.0,SPORT MANAG EDUC J,SPORT MANAGEMENT EDUCATION JOURNAL
1200147101.0,SPORT SOC,SPORT IN SOCIETY
21100255398.0,SPRINGER PROC MATH STAT,SPRINGER PROCEEDINGS IN MATHEMATICS & STATISTICS
21100321695.0,SPRINGERBR APPL SCI,SPRINGERBRIEFS IN APPLIED SCIENCES AND TECHNOLOGY
13256.0,STANFORD SOCIAL INNOVATION REVIEW,BIOLOGICAL CONTROL
14756.0,STAT SCI,STATISTICAL SCIENCE
21100409365.0,STRATEG CHANG,STRATEGIC CHANGE
21100217630.0,STRATEG ENTREP J,STRATEGIC ENTREPRENEURSHIP JOURNAL
23157.0,STRATEG MANAGE J,STRATEGIC MANAGEMENT JOURNAL
11800154593.0,STRATEG ORGAN,STRATEGIC ORGANIZATION
15298.0,STRUCT EQU MODELING,STRUCTURAL EQUATION MODELING A MULTIDISCIPLINARY JOURNAL
21100888810.0,STUD BUS ECON-ROM,STUDIES IN BUSINESS AND ECONOMICS
4900152708.0,STUD COMPUT INTELL,STUDIES IN COMPUTATIONAL INTELLIGENCE
20853.0,STUD HIGH EDUC,STUDIES IN HIGHER EDUCATION
21100828949.0,STUD SYST DECIS CONTROL,"STUDIES IN SYSTEMS, DECISION AND CONTROL"
25874.0,SUSTAIN DEV,SUSTAINABLE DEVELOPMENT
21101167218.0,SUSTAIN TECHNOL ENTREP,SUSTAINABLE TECHNOLOGY AND ENTREPRENEURSHIP
21100240100.0,SUSTAINABILITY,SUSTAINABILITY (SWITZERLAND)
16400154787.0,SUSTAINABILITY-BASEL,SUSTAINABILITY
27699.0,SYNTHESE,SYNTHESE
12909.0,SYST RES BEHAV SCI,SYSTEMS RESEARCH AND BEHAVIORAL SCIENCE
14715.0,TECHNOL ANAL STRATEG,TECHNOLOGY ANALYSIS AND STRATEGIC MANAGEMENT
14704.0,TECHNOL FORECAST SOC CHANGE,TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE
18676.0,TECHNOL SOC,TECHNOLOGY IN SOCIETY
14567.0,TECHNOMETRICS,TECHNOMETRICS
20870.0,TELECOMM POLICY,TELECOMMUNICATIONS POLICY
20896.0,TELEMAT INFORM,TELEMATICS AND INFORMATICS
21100831441.0,TEM J,TEM JOURNAL
144637.0,TERT EDUC MANAG (DORDR),TERTIARY EDUCATION AND MANAGEMENT
12055.0,THE INSTITUTIONAL LOGICS PERSPECTIVE: A NEW APPROACH TO CULTURE,ASIAN JOURNAL OF SOCIAL PSYCHOLOGY
5700164234.0,THEORY RES EDUC,THEORY AND RESEARCH IN EDUCATION
20648.0,THROMB RES,THROMBOSIS RESEARCH
23729.0,TOTAL QUAL MANAG BUS,TOTAL QUALITY MANAGEMENT & BUSINESS EXCELLENCE
21100211736.0,TOUR ANAL,TOURISM ANALYSIS
5600156484.0,TOUR HOSP MANAG-CROA,TOURISM AND HOSPITALITY MANAGEMENT
17700156755.0,TOUR HOSP RES,TOURISM AND HOSPITALITY RESEARCH
21100202157.0,TOUR MANAG PERSPECT,TOURISM MANAGEMENT PERSPECTIVES
21100248909.0,TOUR REV,TOURISM REVIEW
16544.0,TOURISM GEOGR,TOURISM GEOGRAPHIES
16547.0,TOURISM MANAGE,TOURISM MANAGEMENT
145732.0,TOURIST STUDIES,TOURIST STUDIES
21100888595.0,TRANSNATL MARK J,TRANSNATIONAL MARKETING JOURNAL
20909.0,TRANSP RES E LOGIST TRANSP REV,TRANSPORTATION RESEARCH PART E LOGISTICS AND TRANSPORTATION REVIEW
19939.0,TRENDS NEUROSCI,TRENDS IN NEUROSCIENCES
29684.0,URBAN STUD,URBAN STUDIES
17914.0,VENTUR CAP,VENTURE CAPITAL
23830.0,VIKALPA,VIKALPA THE JOURNAL FOR DECISION MAKERS
21100801725.0,VINE J INF KNOWL MAN,VINE JOURNAL OF INFORMATION AND KNOWLEDGE MANAGEMENT SYSTEMS
18300156707.0,VISIT STUD,VISITOR STUDIES
15725.0,VOLUNTAS,VOLUNTAS INTERNATIONAL JOURNAL OF VOLUNTARY AND NONPROFIT ORGANIZATIONS
30034.0,WESTERN J NURS RES,WESTERN JOURNAL OF NURSING RESEARCH
19250.0,WORK OCCUPATION,WORK AND OCCUPATIONS
27365.0,WORLD BANK ECON REV,THE WORLD BANK ECONOMIC REVIEW
18034.0,WORLD BANK RES OBSER,THE WORLD BANK RESEARCH OBSERVER
30060.0,WORLD DEV,WORLD DEVELOPMENT
21101226899.0,WORLD DEV SUSTAIN,WORLD DEVELOPMENT SUSTAINABILITY
23594.0,WORLD ECON,WORLD ECONOMY
21100262313.0,WORLDW HOSP TOUR THE,WORLDWIDE HOSPITALITY AND TOURISM THEMES
21100299417.0,YOUNG CONSUM,YOUNG CONSUMERS INSIGHT AND IDEAS FOR RESPONSIBLE MARKETERS
16842.0,Z SOZIOL,QUALITATIVE SOCIOLOGY
21100820055.0,[JOURNAL OF DISTRIBUTION SCIENCE,JOURNAL OF DISTRIBUTION SCIENCE
